"Pos","Id_pl","Name","Surname","Country","Pts","Date"
10,56,"Nicolas","Kiefer","GER",1551,"1997-03-10"
11,13,"Sergi","Bruguera","ESP",1435,"1997-03-10"
12,37,"Marat","Safin","RUS",1377,"1997-03-10"
13,12,"Richard","Krajicek","NED",1368,"1997-03-10"
14,11,"Jim","Courier","USA",1329,"1997-03-10"
15,29,"Cedric","Pioline","FRA",1272,"1997-03-10"
16,5,"Thomas","Muster","AUT",1206,"1997-03-10"
17,8,"Mark","Philippoussis","AUS",1182,"1997-03-10"
18,7,"Yevgeny","Kafelnikow","RUS",1146,"1997-03-10"
19,22,"Greg","Rusedski","GBR",1042,"1997-03-10"
20,9,"Thomas","Enqvist","SWE",1014,"1997-03-10"
21,49,"Tim","Henman","GBR",1010,"1997-03-10"
22,14,"Marc","Rosset","SUI",995,"1997-03-10"
23,4,"Wayne","Ferreira","RSA",962,"1997-03-10"
24,19,"Todd","Martin","USA",953,"1997-03-10"
25,18,"Andrei","Medvedev","UKR",874,"1997-03-10"
26,59,"Patrick","Rafter","AUS",863,"1997-03-10"
27,26,"Grant","Connell","CAN",861,"1997-03-10"
28,43,"Albert","Costa","ESP",851,"1997-03-10"
29,10,"Goran","Ivanisevic","CRO",777,"1997-03-10"
30,39,"Hicham","Arazi","MAR",704,"1997-03-10"
31,67,"Gustavo","Kuerten","BRA",677,"1997-03-10"
32,17,"Arnaud","Boetsch","FRA",650,"1997-03-10"
33,16,"Michael","Stich","GER",633,"1997-03-10"
34,15,"Andrea","Gaudenzi","ITA",599,"1997-03-10"
35,33,"Javier","Frana","ARG",571,"1997-03-10"
36,27,"Byron","Black","ZIM",501,"1997-03-10"
37,21,"Bartlomiej","Dabrowski","POL",407,"1997-03-10"
38,31,"Kenneth","Carlsen","DEN",363,"1997-03-10"
39,48,"Sebastien","Grosjean","FRA",350,"1997-03-10"
40,47,"Mariano","Zabaleta","ARG",281,"1997-03-10"
41,61,"Mark","Woodforde","AUS",254,"1997-03-10"
42,35,"Nicolas","Periera","URG",240,"1997-03-10"
43,32,"Olivier","Rochus","BEL",228,"1997-03-10"
44,40,"Leander","Paes","IND",218,"1997-03-10"
45,41,"Shuzo","Matsuoka","JPN",136,"1997-03-10"
46,53,"Jan","Siemerink","NED",132,"1997-03-10"
47,25,"Mark","Knowles","BAH",129,"1997-03-10"
48,55,"Richey","Reneberg","USA",111,"1997-03-10"
49,60,"Todd","Woodbridge","AUS",108,"1997-03-10"
50,20,"Wojciech","Kowalski","POL",94,"1997-03-10"
51,54,"Christian","Ruud","NOR",90,"1997-03-10"
52,46,"Oliver","Gross","GER",87,"1997-03-10"
53,73,"Andrew","Ilie","AUS",83,"1997-03-10"
54,45,"Wolfgang","Schranz","AUT",76,"1997-03-10"
55,52,"Paul","Haarhuis","NED",60,"1997-03-10"
56,30,"Alejandro","Hernandez","MEX",56,"1997-03-10"
56,58,"Adrian","Voinea","ROM",56,"1997-03-10"
58,65,"Marcos","Ondruska","RSA",55,"1997-03-10"
59,69,"Magnuss","Larsson","SWE",42,"1997-03-10"
60,57,"Nicolas","Lapentti","ECU",28,"1997-03-10"
61,64,"Orlin","Stanoytchev","BUL",26,"1997-03-10"
61,66,"Noam","Behr","ISR",26,"1997-03-10"
63,50,"Vladimir","Voltchkov","BLR",7,"1997-03-10"
64,24,"Pan","Bing","CHN",4,"1997-03-10"
64,51,"Mark","Petchey","GBR",4,"1997-03-10"
64,71,"Jason","Stoltenberg","AUS",4,"1997-03-10"
67,63,"Martin","Damm","CZE",2,"1997-03-10"
67,70,"Brett","Steven","NZL",2,"1997-03-10"
0,0,"A","B","c",0,"1971-01-01"
1,23,"Stefan","Edberg","SWE",3313,"1997-03-17"
2,36,"Carlos","Moya","ESP",3112,"1997-03-17"
3,1,"Pete","Sampras","USA",2309,"1997-03-17"
4,34,"Marcelo","Rios","CHI",2276,"1997-03-17"
5,3,"Boris","Becker","GER",2254,"1997-03-17"
6,2,"Andre","Agassi","USA",2150,"1997-03-17"
7,28,"Guy","Forget","FRA",1945,"1997-03-17"
8,6,"Michael","Chang","USA",1689,"1997-03-17"
9,56,"Nicolas","Kiefer","GER",1664,"1997-03-17"
10,44,"Petr","Korda","CZE",1596,"1997-03-17"
11,11,"Jim","Courier","USA",1588,"1997-03-17"
12,13,"Sergi","Bruguera","ESP",1475,"1997-03-17"
13,37,"Marat","Safin","RUS",1417,"1997-03-17"
14,12,"Richard","Krajicek","NED",1340,"1997-03-17"
15,29,"Cedric","Pioline","FRA",1276,"1997-03-17"
16,5,"Thomas","Muster","AUT",1166,"1997-03-17"
17,7,"Yevgeny","Kafelnikow","RUS",1106,"1997-03-17"
18,8,"Mark","Philippoussis","AUS",1069,"1997-03-17"
19,22,"Greg","Rusedski","GBR",1042,"1997-03-17"
20,9,"Thomas","Enqvist","SWE",1014,"1997-03-17"
21,49,"Tim","Henman","GBR",1010,"1997-03-17"
22,14,"Marc","Rosset","SUI",991,"1997-03-17"
23,4,"Wayne","Ferreira","RSA",984,"1997-03-17"
24,26,"Grant","Connell","CAN",939,"1997-03-17"
25,19,"Todd","Martin","USA",896,"1997-03-17"
26,18,"Andrei","Medvedev","UKR",876,"1997-03-17"
27,59,"Patrick","Rafter","AUS",865,"1997-03-17"
28,43,"Albert","Costa","ESP",851,"1997-03-17"
29,16,"Michael","Stich","GER",789,"1997-03-17"
30,10,"Goran","Ivanisevic","CRO",777,"1997-03-17"
31,39,"Hicham","Arazi","MAR",704,"1997-03-17"
32,67,"Gustavo","Kuerten","BRA",677,"1997-03-17"
33,17,"Arnaud","Boetsch","FRA",650,"1997-03-17"
34,15,"Andrea","Gaudenzi","ITA",597,"1997-03-17"
35,33,"Javier","Frana","ARG",567,"1997-03-17"
36,27,"Byron","Black","ZIM",501,"1997-03-17"
37,21,"Bartlomiej","Dabrowski","POL",407,"1997-03-17"
38,48,"Sebastien","Grosjean","FRA",350,"1997-03-17"
39,31,"Kenneth","Carlsen","DEN",285,"1997-03-17"
40,47,"Mariano","Zabaleta","ARG",281,"1997-03-17"
41,61,"Mark","Woodforde","AUS",254,"1997-03-17"
42,35,"Nicolas","Periera","URG",240,"1997-03-17"
43,32,"Olivier","Rochus","BEL",228,"1997-03-17"
44,40,"Leander","Paes","IND",218,"1997-03-17"
45,41,"Shuzo","Matsuoka","JPN",136,"1997-03-17"
46,53,"Jan","Siemerink","NED",132,"1997-03-17"
47,25,"Mark","Knowles","BAH",129,"1997-03-17"
48,55,"Richey","Reneberg","USA",111,"1997-03-17"
49,60,"Todd","Woodbridge","AUS",108,"1997-03-17"
50,20,"Wojciech","Kowalski","POL",94,"1997-03-17"
51,54,"Christian","Ruud","NOR",90,"1997-03-17"
52,46,"Oliver","Gross","GER",87,"1997-03-17"
53,73,"Andrew","Ilie","AUS",83,"1997-03-17"
54,45,"Wolfgang","Schranz","AUT",76,"1997-03-17"
55,52,"Paul","Haarhuis","NED",60,"1997-03-17"
56,30,"Alejandro","Hernandez","MEX",56,"1997-03-17"
56,58,"Adrian","Voinea","ROM",56,"1997-03-17"
58,65,"Marcos","Ondruska","RSA",55,"1997-03-17"
59,69,"Magnuss","Larsson","SWE",42,"1997-03-17"
60,57,"Nicolas","Lapentti","ECU",28,"1997-03-17"
61,64,"Orlin","Stanoytchev","BUL",26,"1997-03-17"
61,66,"Noam","Behr","ISR",26,"1997-03-17"
63,50,"Vladimir","Voltchkov","BLR",7,"1997-03-17"
64,24,"Pan","Bing","CHN",4,"1997-03-17"
64,51,"Mark","Petchey","GBR",4,"1997-03-17"
64,71,"Jason","Stoltenberg","AUS",4,"1997-03-17"
67,63,"Martin","Damm","CZE",2,"1997-03-17"
67,70,"Brett","Steven","NZL",2,"1997-03-17"
0,0,"A","B","c",0,"1971-01-01"
1,23,"Stefan","Edberg","SWE",3317,"1997-03-24"
2,36,"Carlos","Moya","ESP",2787,"1997-03-24"
3,1,"Pete","Sampras","USA",2764,"1997-03-24"
4,34,"Marcelo","Rios","CHI",2276,"1997-03-24"
5,3,"Boris","Becker","GER",2214,"1997-03-24"
6,2,"Andre","Agassi","USA",2146,"1997-03-24"
7,28,"Guy","Forget","FRA",1945,"1997-03-24"
8,6,"Michael","Chang","USA",1884,"1997-03-24"
9,56,"Nicolas","Kiefer","GER",1666,"1997-03-24"
10,11,"Jim","Courier","USA",1600,"1997-03-24"
11,44,"Petr","Korda","CZE",1598,"1997-03-24"
12,13,"Sergi","Bruguera","ESP",1491,"1997-03-24"
13,12,"Richard","Krajicek","NED",1453,"1997-03-24"
14,37,"Marat","Safin","RUS",1387,"1997-03-24"
15,5,"Thomas","Muster","AUT",1218,"1997-03-24"
16,22,"Greg","Rusedski","GBR",1155,"1997-03-24"
17,8,"Mark","Philippoussis","AUS",1085,"1997-03-24"
18,7,"Yevgeny","Kafelnikow","RUS",1065,"1997-03-24"
19,29,"Cedric","Pioline","FRA",1053,"1997-03-24"
20,59,"Patrick","Rafter","AUS",1047,"1997-03-24"
21,9,"Thomas","Enqvist","SWE",1012,"1997-03-24"
22,49,"Tim","Henman","GBR",1010,"1997-03-24"
23,4,"Wayne","Ferreira","RSA",984,"1997-03-24"
24,26,"Grant","Connell","CAN",939,"1997-03-24"
25,19,"Todd","Martin","USA",898,"1997-03-24"
26,14,"Marc","Rosset","SUI",894,"1997-03-24"
27,10,"Goran","Ivanisevic","CRO",863,"1997-03-24"
28,18,"Andrei","Medvedev","UKR",852,"1997-03-24"
29,43,"Albert","Costa","ESP",851,"1997-03-24"
30,16,"Michael","Stich","GER",729,"1997-03-24"
31,39,"Hicham","Arazi","MAR",704,"1997-03-24"
32,67,"Gustavo","Kuerten","BRA",677,"1997-03-24"
33,15,"Andrea","Gaudenzi","ITA",597,"1997-03-24"
34,33,"Javier","Frana","ARG",567,"1997-03-24"
35,27,"Byron","Black","ZIM",501,"1997-03-24"
36,17,"Arnaud","Boetsch","FRA",468,"1997-03-24"
37,21,"Bartlomiej","Dabrowski","POL",407,"1997-03-24"
38,48,"Sebastien","Grosjean","FRA",350,"1997-03-24"
39,31,"Kenneth","Carlsen","DEN",285,"1997-03-24"
40,47,"Mariano","Zabaleta","ARG",281,"1997-03-24"
41,61,"Mark","Woodforde","AUS",254,"1997-03-24"
42,35,"Nicolas","Periera","URG",240,"1997-03-24"
43,32,"Olivier","Rochus","BEL",228,"1997-03-24"
44,40,"Leander","Paes","IND",214,"1997-03-24"
45,41,"Shuzo","Matsuoka","JPN",136,"1997-03-24"
46,53,"Jan","Siemerink","NED",132,"1997-03-24"
47,25,"Mark","Knowles","BAH",129,"1997-03-24"
48,55,"Richey","Reneberg","USA",111,"1997-03-24"
49,60,"Todd","Woodbridge","AUS",108,"1997-03-24"
50,20,"Wojciech","Kowalski","POL",94,"1997-03-24"
51,54,"Christian","Ruud","NOR",90,"1997-03-24"
52,46,"Oliver","Gross","GER",87,"1997-03-24"
53,73,"Andrew","Ilie","AUS",83,"1997-03-24"
54,45,"Wolfgang","Schranz","AUT",76,"1997-03-24"
55,52,"Paul","Haarhuis","NED",60,"1997-03-24"
56,30,"Alejandro","Hernandez","MEX",56,"1997-03-24"
56,58,"Adrian","Voinea","ROM",56,"1997-03-24"
58,65,"Marcos","Ondruska","RSA",55,"1997-03-24"
59,69,"Magnuss","Larsson","SWE",42,"1997-03-24"
60,50,"Vladimir","Voltchkov","BLR",37,"1997-03-24"
61,57,"Nicolas","Lapentti","ECU",28,"1997-03-24"
62,64,"Orlin","Stanoytchev","BUL",26,"1997-03-24"
62,66,"Noam","Behr","ISR",26,"1997-03-24"
64,24,"Pan","Bing","CHN",4,"1997-03-24"
64,51,"Mark","Petchey","GBR",4,"1997-03-24"
64,71,"Jason","Stoltenberg","AUS",4,"1997-03-24"
67,63,"Martin","Damm","CZE",2,"1997-03-24"
67,70,"Brett","Steven","NZL",2,"1997-03-24"
0,0,"A","B","c",0,"1971-01-01"
1,23,"Stefan","Edberg","SWE",3317,"1997-03-31"
2,36,"Carlos","Moya","ESP",2761,"1997-03-31"
3,1,"Pete","Sampras","USA",2582,"1997-03-31"
4,3,"Boris","Becker","GER",2214,"1997-03-31"
5,34,"Marcelo","Rios","CHI",2198,"1997-03-31"
6,2,"Andre","Agassi","USA",2146,"1997-03-31"
7,28,"Guy","Forget","FRA",1945,"1997-03-31"
8,6,"Michael","Chang","USA",1884,"1997-03-31"
9,56,"Nicolas","Kiefer","GER",1666,"1997-03-31"
10,11,"Jim","Courier","USA",1600,"1997-03-31"
11,44,"Petr","Korda","CZE",1598,"1997-03-31"
12,13,"Sergi","Bruguera","ESP",1491,"1997-03-31"
13,12,"Richard","Krajicek","NED",1453,"1997-03-31"
14,37,"Marat","Safin","RUS",1387,"1997-03-31"
15,5,"Thomas","Muster","AUT",1188,"1997-03-31"
16,22,"Greg","Rusedski","GBR",1155,"1997-03-31"
17,8,"Mark","Philippoussis","AUS",1085,"1997-03-31"
18,7,"Yevgeny","Kafelnikow","RUS",1065,"1997-03-31"
19,29,"Cedric","Pioline","FRA",1053,"1997-03-31"
20,59,"Patrick","Rafter","AUS",1047,"1997-03-31"
21,43,"Albert","Costa","ESP",1033,"1997-03-31"
22,9,"Thomas","Enqvist","SWE",1012,"1997-03-31"
23,49,"Tim","Henman","GBR",1010,"1997-03-31"
24,4,"Wayne","Ferreira","RSA",984,"1997-03-31"
25,26,"Grant","Connell","CAN",939,"1997-03-31"
26,19,"Todd","Martin","USA",898,"1997-03-31"
27,14,"Marc","Rosset","SUI",894,"1997-03-31"
28,10,"Goran","Ivanisevic","CRO",863,"1997-03-31"
29,18,"Andrei","Medvedev","UKR",852,"1997-03-31"
30,39,"Hicham","Arazi","MAR",730,"1997-03-31"
31,16,"Michael","Stich","GER",729,"1997-03-31"
32,15,"Andrea","Gaudenzi","ITA",683,"1997-03-31"
33,67,"Gustavo","Kuerten","BRA",679,"1997-03-31"
34,33,"Javier","Frana","ARG",593,"1997-03-31"
35,27,"Byron","Black","ZIM",501,"1997-03-31"
36,17,"Arnaud","Boetsch","FRA",468,"1997-03-31"
37,21,"Bartlomiej","Dabrowski","POL",407,"1997-03-31"
38,48,"Sebastien","Grosjean","FRA",350,"1997-03-31"
39,31,"Kenneth","Carlsen","DEN",285,"1997-03-31"
40,47,"Mariano","Zabaleta","ARG",281,"1997-03-31"
41,61,"Mark","Woodforde","AUS",254,"1997-03-31"
42,35,"Nicolas","Periera","URG",242,"1997-03-31"
43,32,"Olivier","Rochus","BEL",228,"1997-03-31"
44,40,"Leander","Paes","IND",214,"1997-03-31"
45,41,"Shuzo","Matsuoka","JPN",136,"1997-03-31"
46,53,"Jan","Siemerink","NED",132,"1997-03-31"
47,25,"Mark","Knowles","BAH",129,"1997-03-31"
48,55,"Richey","Reneberg","USA",111,"1997-03-31"
49,60,"Todd","Woodbridge","AUS",108,"1997-03-31"
50,20,"Wojciech","Kowalski","POL",94,"1997-03-31"
51,54,"Christian","Ruud","NOR",90,"1997-03-31"
52,46,"Oliver","Gross","GER",87,"1997-03-31"
53,73,"Andrew","Ilie","AUS",83,"1997-03-31"
54,45,"Wolfgang","Schranz","AUT",76,"1997-03-31"
55,52,"Paul","Haarhuis","NED",60,"1997-03-31"
56,30,"Alejandro","Hernandez","MEX",56,"1997-03-31"
56,58,"Adrian","Voinea","ROM",56,"1997-03-31"
58,65,"Marcos","Ondruska","RSA",55,"1997-03-31"
59,69,"Magnuss","Larsson","SWE",42,"1997-03-31"
60,50,"Vladimir","Voltchkov","BLR",37,"1997-03-31"
61,57,"Nicolas","Lapentti","ECU",28,"1997-03-31"
62,64,"Orlin","Stanoytchev","BUL",26,"1997-03-31"
62,66,"Noam","Behr","ISR",26,"1997-03-31"
64,24,"Pan","Bing","CHN",4,"1997-03-31"
64,51,"Mark","Petchey","GBR",4,"1997-03-31"
64,71,"Jason","Stoltenberg","AUS",4,"1997-03-31"
67,63,"Martin","Damm","CZE",2,"1997-03-31"
67,70,"Brett","Steven","NZL",2,"1997-03-31"
0,0,"A","B","c",0,"1971-01-01"
1,23,"Stefan","Edberg","SWE",3317,"1997-04-07"
2,36,"Carlos","Moya","ESP",2761,"1997-04-07"
3,1,"Pete","Sampras","USA",2582,"1997-04-07"
4,34,"Marcelo","Rios","CHI",2198,"1997-04-07"
5,2,"Andre","Agassi","USA",2146,"1997-04-07"
6,3,"Boris","Becker","GER",2136,"1997-04-07"
7,28,"Guy","Forget","FRA",1945,"1997-04-07"
8,6,"Michael","Chang","USA",1884,"1997-04-07"
9,56,"Nicolas","Kiefer","GER",1666,"1997-04-07"
10,11,"Jim","Courier","USA",1600,"1997-04-07"
11,44,"Petr","Korda","CZE",1598,"1997-04-07"
12,13,"Sergi","Bruguera","ESP",1491,"1997-04-07"
13,12,"Richard","Krajicek","NED",1451,"1997-04-07"
14,37,"Marat","Safin","RUS",1387,"1997-04-07"
15,5,"Thomas","Muster","AUT",1188,"1997-04-07"
16,22,"Greg","Rusedski","GBR",1155,"1997-04-07"
17,59,"Patrick","Rafter","AUS",1077,"1997-04-07"
18,7,"Yevgeny","Kafelnikow","RUS",1065,"1997-04-07"
19,29,"Cedric","Pioline","FRA",1053,"1997-04-07"
20,43,"Albert","Costa","ESP",1033,"1997-04-07"
21,49,"Tim","Henman","GBR",1010,"1997-04-07"
22,4,"Wayne","Ferreira","RSA",984,"1997-04-07"
23,9,"Thomas","Enqvist","SWE",982,"1997-04-07"
24,26,"Grant","Connell","CAN",939,"1997-04-07"
25,8,"Mark","Philippoussis","AUS",929,"1997-04-07"
26,16,"Michael","Stich","GER",911,"1997-04-07"
27,19,"Todd","Martin","USA",898,"1997-04-07"
28,14,"Marc","Rosset","SUI",894,"1997-04-07"
29,10,"Goran","Ivanisevic","CRO",861,"1997-04-07"
30,18,"Andrei","Medvedev","UKR",852,"1997-04-07"
31,39,"Hicham","Arazi","MAR",730,"1997-04-07"
32,15,"Andrea","Gaudenzi","ITA",683,"1997-04-07"
33,67,"Gustavo","Kuerten","BRA",679,"1997-04-07"
34,33,"Javier","Frana","ARG",593,"1997-04-07"
35,27,"Byron","Black","ZIM",501,"1997-04-07"
36,17,"Arnaud","Boetsch","FRA",468,"1997-04-07"
37,21,"Bartlomiej","Dabrowski","POL",407,"1997-04-07"
38,48,"Sebastien","Grosjean","FRA",350,"1997-04-07"
39,31,"Kenneth","Carlsen","DEN",285,"1997-04-07"
40,47,"Mariano","Zabaleta","ARG",281,"1997-04-07"
41,61,"Mark","Woodforde","AUS",254,"1997-04-07"
42,35,"Nicolas","Periera","URG",242,"1997-04-07"
43,32,"Olivier","Rochus","BEL",228,"1997-04-07"
44,55,"Richey","Reneberg","USA",189,"1997-04-07"
45,40,"Leander","Paes","IND",188,"1997-04-07"
46,41,"Shuzo","Matsuoka","JPN",136,"1997-04-07"
47,53,"Jan","Siemerink","NED",134,"1997-04-07"
48,25,"Mark","Knowles","BAH",129,"1997-04-07"
49,60,"Todd","Woodbridge","AUS",108,"1997-04-07"
50,20,"Wojciech","Kowalski","POL",94,"1997-04-07"
51,54,"Christian","Ruud","NOR",90,"1997-04-07"
52,46,"Oliver","Gross","GER",87,"1997-04-07"
53,73,"Andrew","Ilie","AUS",83,"1997-04-07"
54,45,"Wolfgang","Schranz","AUT",76,"1997-04-07"
55,52,"Paul","Haarhuis","NED",60,"1997-04-07"
56,30,"Alejandro","Hernandez","MEX",56,"1997-04-07"
56,58,"Adrian","Voinea","ROM",56,"1997-04-07"
58,65,"Marcos","Ondruska","RSA",55,"1997-04-07"
59,69,"Magnuss","Larsson","SWE",42,"1997-04-07"
60,50,"Vladimir","Voltchkov","BLR",37,"1997-04-07"
61,57,"Nicolas","Lapentti","ECU",28,"1997-04-07"
62,64,"Orlin","Stanoytchev","BUL",26,"1997-04-07"
62,66,"Noam","Behr","ISR",26,"1997-04-07"
64,24,"Pan","Bing","CHN",4,"1997-04-07"
64,51,"Mark","Petchey","GBR",4,"1997-04-07"
64,71,"Jason","Stoltenberg","AUS",4,"1997-04-07"
67,63,"Martin","Damm","CZE",2,"1997-04-07"
67,70,"Brett","Steven","NZL",2,"1997-04-07"
0,0,"A","B","c",0,"1971-01-01"
1,23,"Stefan","Edberg","SWE",3315,"1997-04-14"
2,1,"Pete","Sampras","USA",2552,"1997-04-14"
3,36,"Carlos","Moya","ESP",2534,"1997-04-14"
4,3,"Boris","Becker","GER",2106,"1997-04-14"
5,34,"Marcelo","Rios","CHI",2085,"1997-04-14"
6,2,"Andre","Agassi","USA",2060,"1997-04-14"
7,28,"Guy","Forget","FRA",1763,"1997-04-14"
8,6,"Michael","Chang","USA",1702,"1997-04-14"
9,56,"Nicolas","Kiefer","GER",1666,"1997-04-14"
10,11,"Jim","Courier","USA",1600,"1997-04-14"
11,44,"Petr","Korda","CZE",1598,"1997-04-14"
12,13,"Sergi","Bruguera","ESP",1491,"1997-04-14"
13,12,"Richard","Krajicek","NED",1451,"1997-04-14"
14,37,"Marat","Safin","RUS",1387,"1997-04-14"
15,22,"Greg","Rusedski","GBR",1241,"1997-04-14"
16,5,"Thomas","Muster","AUT",1184,"1997-04-14"
17,59,"Patrick","Rafter","AUS",1077,"1997-04-14"
18,43,"Albert","Costa","ESP",1073,"1997-04-14"
19,10,"Goran","Ivanisevic","CRO",1043,"1997-04-14"
20,29,"Cedric","Pioline","FRA",1023,"1997-04-14"
21,9,"Thomas","Enqvist","SWE",1014,"1997-04-14"
22,49,"Tim","Henman","GBR",1010,"1997-04-14"
23,7,"Yevgeny","Kafelnikow","RUS",987,"1997-04-14"
24,4,"Wayne","Ferreira","RSA",986,"1997-04-14"
25,26,"Grant","Connell","CAN",939,"1997-04-14"
26,8,"Mark","Philippoussis","AUS",927,"1997-04-14"
27,16,"Michael","Stich","GER",911,"1997-04-14"
28,67,"Gustavo","Kuerten","BRA",906,"1997-04-14"
29,19,"Todd","Martin","USA",898,"1997-04-14"
30,14,"Marc","Rosset","SUI",894,"1997-04-14"
31,18,"Andrei","Medvedev","UKR",812,"1997-04-14"
32,15,"Andrea","Gaudenzi","ITA",792,"1997-04-14"
33,39,"Hicham","Arazi","MAR",734,"1997-04-14"
34,33,"Javier","Frana","ARG",561,"1997-04-14"
35,27,"Byron","Black","ZIM",501,"1997-04-14"
36,17,"Arnaud","Boetsch","FRA",498,"1997-04-14"
37,21,"Bartlomiej","Dabrowski","POL",407,"1997-04-14"
38,48,"Sebastien","Grosjean","FRA",350,"1997-04-14"
39,31,"Kenneth","Carlsen","DEN",285,"1997-04-14"
40,47,"Mariano","Zabaleta","ARG",281,"1997-04-14"
41,46,"Oliver","Gross","GER",269,"1997-04-14"
42,61,"Mark","Woodforde","AUS",254,"1997-04-14"
43,35,"Nicolas","Periera","URG",242,"1997-04-14"
44,32,"Olivier","Rochus","BEL",228,"1997-04-14"
45,40,"Leander","Paes","IND",214,"1997-04-14"
46,55,"Richey","Reneberg","USA",189,"1997-04-14"
47,41,"Shuzo","Matsuoka","JPN",136,"1997-04-14"
48,53,"Jan","Siemerink","NED",134,"1997-04-14"
49,25,"Mark","Knowles","BAH",129,"1997-04-14"
50,69,"Magnuss","Larsson","SWE",120,"1997-04-14"
51,60,"Todd","Woodbridge","AUS",108,"1997-04-14"
52,20,"Wojciech","Kowalski","POL",94,"1997-04-14"
53,54,"Christian","Ruud","NOR",90,"1997-04-14"
54,73,"Andrew","Ilie","AUS",83,"1997-04-14"
55,45,"Wolfgang","Schranz","AUT",78,"1997-04-14"
56,52,"Paul","Haarhuis","NED",60,"1997-04-14"
57,30,"Alejandro","Hernandez","MEX",56,"1997-04-14"
57,58,"Adrian","Voinea","ROM",56,"1997-04-14"
59,65,"Marcos","Ondruska","RSA",55,"1997-04-14"
60,50,"Vladimir","Voltchkov","BLR",37,"1997-04-14"
61,63,"Martin","Damm","CZE",32,"1997-04-14"
62,57,"Nicolas","Lapentti","ECU",28,"1997-04-14"
63,64,"Orlin","Stanoytchev","BUL",26,"1997-04-14"
63,66,"Noam","Behr","ISR",26,"1997-04-14"
65,51,"Mark","Petchey","GBR",6,"1997-04-14"
66,24,"Pan","Bing","CHN",4,"1997-04-14"
66,71,"Jason","Stoltenberg","AUS",4,"1997-04-14"
68,70,"Brett","Steven","NZL",2,"1997-04-14"
0,0,"A","B","c",0,"1971-01-01"
1,23,"Stefan","Edberg","SWE",3313,"1997-04-21"
2,1,"Pete","Sampras","USA",2549,"1997-04-21"
3,36,"Carlos","Moya","ESP",2534,"1997-04-21"
4,3,"Boris","Becker","GER",2100,"1997-04-21"
5,2,"Andre","Agassi","USA",2005,"1997-04-21"
6,28,"Guy","Forget","FRA",1803,"1997-04-21"
7,34,"Marcelo","Rios","CHI",1760,"1997-04-21"
8,56,"Nicolas","Kiefer","GER",1666,"1997-04-21"
9,6,"Michael","Chang","USA",1647,"1997-04-21"
10,44,"Petr","Korda","CZE",1641,"1997-04-21"
11,13,"Sergi","Bruguera","ESP",1621,"1997-04-21"
12,11,"Jim","Courier","USA",1514,"1997-04-21"
13,37,"Marat","Safin","RUS",1387,"1997-04-21"
14,9,"Thomas","Enqvist","SWE",1317,"1997-04-21"
15,12,"Richard","Krajicek","NED",1299,"1997-04-21"
16,22,"Greg","Rusedski","GBR",1241,"1997-04-21"
17,16,"Michael","Stich","GER",1214,"1997-04-21"
18,59,"Patrick","Rafter","AUS",1077,"1997-04-21"
19,43,"Albert","Costa","ESP",1076,"1997-04-21"
20,5,"Thomas","Muster","AUT",1030,"1997-04-21"
21,29,"Cedric","Pioline","FRA",1023,"1997-04-21"
22,49,"Tim","Henman","GBR",1010,"1997-04-21"
23,7,"Yevgeny","Kafelnikow","RUS",987,"1997-04-21"
24,8,"Mark","Philippoussis","AUS",949,"1997-04-21"
25,26,"Grant","Connell","CAN",942,"1997-04-21"
26,67,"Gustavo","Kuerten","BRA",909,"1997-04-21"
27,19,"Todd","Martin","USA",875,"1997-04-21"
28,14,"Marc","Rosset","SUI",872,"1997-04-21"
29,10,"Goran","Ivanisevic","CRO",861,"1997-04-21"
30,15,"Andrea","Gaudenzi","ITA",820,"1997-04-21"
31,39,"Hicham","Arazi","MAR",811,"1997-04-21"
32,18,"Andrei","Medvedev","UKR",809,"1997-04-21"
33,4,"Wayne","Ferreira","RSA",683,"1997-04-21"
34,17,"Arnaud","Boetsch","FRA",652,"1997-04-21"
35,33,"Javier","Frana","ARG",561,"1997-04-21"
36,27,"Byron","Black","ZIM",529,"1997-04-21"
37,21,"Bartlomiej","Dabrowski","POL",428,"1997-04-21"
38,48,"Sebastien","Grosjean","FRA",352,"1997-04-21"
39,47,"Mariano","Zabaleta","ARG",309,"1997-04-21"
40,46,"Oliver","Gross","GER",295,"1997-04-21"
41,31,"Kenneth","Carlsen","DEN",285,"1997-04-21"
42,20,"Wojciech","Kowalski","POL",276,"1997-04-21"
43,61,"Mark","Woodforde","AUS",254,"1997-04-21"
44,35,"Nicolas","Periera","URG",242,"1997-04-21"
45,32,"Olivier","Rochus","BEL",228,"1997-04-21"
46,40,"Leander","Paes","IND",214,"1997-04-21"
47,55,"Richey","Reneberg","USA",189,"1997-04-21"
48,25,"Mark","Knowles","BAH",155,"1997-04-21"
49,53,"Jan","Siemerink","NED",134,"1997-04-21"
50,69,"Magnuss","Larsson","SWE",120,"1997-04-21"
51,41,"Shuzo","Matsuoka","JPN",117,"1997-04-21"
52,60,"Todd","Woodbridge","AUS",108,"1997-04-21"
53,54,"Christian","Ruud","NOR",90,"1997-04-21"
54,73,"Andrew","Ilie","AUS",83,"1997-04-21"
55,45,"Wolfgang","Schranz","AUT",78,"1997-04-21"
56,52,"Paul","Haarhuis","NED",60,"1997-04-21"
57,58,"Adrian","Voinea","ROM",56,"1997-04-21"
58,65,"Marcos","Ondruska","RSA",55,"1997-04-21"
